compa_ratio,compa_ratio_range,cost_center,country,current_rating,employee_id,ethnicity,gender,generation,high_performer,high_potential,hiring_source,is_leader,is_manager,job_family_group,job_level,job_profile,legal_full_name,length_of_service,location,management_level,manager_id,org_level_1,org_level_2,org_level_3,org_level_4,org_level_5,region,single_job_family,supervisory_org,tenure_category,total_compensation,age
1.398,Above Compa-Ratio,AMER - Canada,Canada,5 - Outstanding Performance,5826,Hispanic,Male,Generation Y/Millenials (1981-1996),True,False,Internal,False,False,Sales,P5,Sales - Direct Sales - Principal Direct Sales Representative,Travis Jimenez,5.268,Toronto,Individual Contributor,5780,Shareholders,Board,Sales,Marketing,Content Marketing,AMER,Sales - Direct Sales,Content Marketing,05-10 Years,213200,37.0
1.489,Above Compa-Ratio,AMER - Canada,Canada,4 - Exceeds Expectations,5827,White,Female,Generation X (1965-1980),False,True,Referral,False,False,Sales,P5,Sales - Inside Sales - Principal Inside Sales Representative,Kelli Gray,25.403,Toronto,Individual Contributor,3166,Shareholders,Board,Sales,Marketing,Public Relations,AMER,Sales - Inside Sales,Public Relations,15+ Years,227000,54.0
1.526,Above Compa-Ratio,AMER - Canada,Canada,5 - Outstanding Performance,5828,American Indian or Alaska Native,Female,Generation X (1965-1980),True,False,Recruiter,False,False,Executive,P5,Board Management - Principal Board Associate,Kelsey Brown,4.904,Calgary,Vice President,1277,Shareholders,Board,,,,AMER,Board Management,Board,02-05 Years,232700,56.0
1.189,Above Compa-Ratio,AMER - Canada,Canada,5 - Outstanding Performance,5829,Hispanic,Male,Baby Boomers (1946-1964),True,False,Corporate Website,True,True,Sales,M5,Sales - Management - Director,Christopher Jones,25.819,Montreal,Director,5630,Shareholders,Board,Sales,Marketing,,AMER,Sales - Management,Marketing,15+ Years,273500,62.0
1.374,Above Compa-Ratio,AMER - United States of America,United States of America,4 - Exceeds Expectations,5830,White,Male,Generation Y/Millenials (1981-1996),False,False,Corporate Website,False,False,Sales,P4,Sales - Direct Sales - Senior Direct Sales Representative,Manuel Phillips,1.219,New York,Individual Contributor,5780,Shareholders,Board,Sales,Marketing,Content Marketing,AMER,Sales - Direct Sales,Content Marketing,01-02 Years,151100,35.0
1.322,Above Compa-Ratio,Global Support - Asia/Pac,Singapore,3 - Meets Expectations,5831,Asian,Male,Generation Y/Millenials (1981-1996),False,False,Linkedin,False,False,Sales,P4,Sales - Direct Sales - Senior Direct Sales Representative,Kenneth Caldwell,6.611,Singapore,Individual Contributor,5165,Shareholders,Board,Sales,Customer Care,,APAC,Sales - Direct Sales,Customer Care,05-10 Years,101800,35.0
1.366,Above Compa-Ratio,EMEA - France,France,5 - Outstanding Performance,5832,Asian,Male,Generation Y/Millenials (1981-1996),True,False,Referral,False,False,Development,P3,IT - Product Development - P3 Software Engineer,Jason Moore,2.167,Paris,Individual Contributor,4008,Shareholders,Board,Technology & IT,IT,,EMEA,IT - Product Development,IT,02-05 Years,84700,31.0
0.977,At Compa-Ratio,Global Support - Asia/Pac,South Korea,3 - Meets Expectations,5833,Asian,Female,Generation Y/Millenials (1981-1996),False,False,Corporate Website,False,False,Finance,P3,FA - Accounting - P3 Finance Analyst,Jennifer Love,4.49,Gwangju,Individual Contributor,1437,Shareholders,Board,Finance,Financial Control,,APAC,FA - Accounting,Financial Control,02-05 Years,53000,33.0
1.314,Above Compa-Ratio,EMEA - France,France,1 - Unsatisfactory,5834,White,Male,Generation X (1965-1980),False,False,Corporate Website,False,False,Development,P5,IT - Product Development - Principal QA,Nicholas Rice,18.671,Paris,Individual Contributor,2861,Shareholders,Board,Technology & IT,IT,Security,EMEA,IT - Product Development,Security,15+ Years,160300,47.0
1.035,At Compa-Ratio,EMEA - United Kingdom,United Kingdom,2 - Needs Improvement,5835,White,Female,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Development,P3,IT - Product Development - P3 Data Scientist,Emily Osborne,3.167,London,Individual Contributor,1593,Shareholders,Board,Technology & IT,Technology,Product,EMEA,IT - Product Development,Product,02-05 Years,64200,30.0
1.334,Above Compa-Ratio,Global Support - Asia/Pac,South Korea,3 - Meets Expectations,5836,Asian,Female,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Services,P4,Legal - Corporate - Senior Legal Associate Consultant,Shelley Short,15.233,Seoul,Individual Contributor,3404,Shareholders,Board,Legal,Compliance & Regulation,,APAC,Legal - Corporate,Compliance & Regulation,15+ Years,102700,36.0
0.898,Below Compa-Ratio,EMEA - France,France,5 - Outstanding Performance,5837,White,Female,Generation Z (1997 and onwards),True,True,Corporate Website,False,False,Sales,P1,Sales - Inside Sales - P1 Inside Sales Representative,Vickie Price,0.184,Paris,Individual Contributor,4109,Shareholders,Board,Sales,Marketing,Analyst Relations,EMEA,Sales - Inside Sales,Analyst Relations,00-01 Years,39500,22.0
1.235,Above Compa-Ratio,AMER - United States of America,United States of America,4 - Exceeds Expectations,5838,Hispanic,Female,Generation Y/Millenials (1981-1996),False,False,Agency,False,False,Development,P3,IT - Product Development - P3 QA,Nicole Todd,0.301,San Francisco,Individual Contributor,1502,Shareholders,Board,Technology & IT,Technology,Product,AMER,IT - Product Development,Product,00-01 Years,95700,30.0
1.448,Above Compa-Ratio,Global Support - Asia/Pac,South Korea,5 - Outstanding Performance,5839,White,Female,Generation X (1965-1980),True,False,Recruiter,False,False,Development,P5,IT - Product Development - Principal Data Scientist,Amanda Powell,25.756,Daegu,Individual Contributor,1583,Shareholders,Board,Technology & IT,Technology,Quality Assurance,APAC,IT - Product Development,Quality Assurance,15+ Years,154600,53.0
1.088,Above Compa-Ratio,Global Support - Asia/Pac,South Korea,4 - Exceeds Expectations,5840,Asian,Male,Generation Y/Millenials (1981-1996),False,False,Recruiter,False,False,Services,P4,Human Resources - Senior Human Resources Consultant,Michael Morgan,1.573,Gwangju,Individual Contributor,5868,Shareholders,Board,People & Operations,Recruitment,,APAC,Human Resources,Recruitment,01-02 Years,83800,34.0
1.495,Above Compa-Ratio,Global Support - Asia/Pac,South Korea,2 - Needs Improvement,5841,Asian,Male,Baby Boomers (1946-1964),False,False,Corporate Website,False,False,Sales,P5,Sales - Direct Sales - Principal Direct Sales Representative,Edward Chung,31.874,Seoul,Individual Contributor,5203,Shareholders,Board,Sales,Account Executives,,APAC,Sales - Direct Sales,Account Executives,15+ Years,159600,59.0
1.381,Above Compa-Ratio,EMEA - United Kingdom,United Kingdom,4 - Exceeds Expectations,5842,Asian,Female,Generation Y/Millenials (1981-1996),False,False,Internal,False,False,Executive,P4,Board Management - Senior Board Associate,Allison Miller,7.66,London,Vice President,1461,Shareholders,Board,,,,EMEA,Board Management,Board,05-10 Years,121500,36.0
0.893,Below Compa-Ratio,AMER - Canada,Canada,1 - Unsatisfactory,5843,Asian,Female,Generation Z (1997 and onwards),False,True,Referral,False,False,Development,P1,IT - Product Development - P1 Business Analytics,Jennifer Ramirez,3.156,Calgary,Individual Contributor,4821,Shareholders,Board,Technology & IT,IT,Support Services,AMER,IT - Product Development,Support Services,02-05 Years,49100,25.0
0.93,Below Compa-Ratio,EMEA - France,France,3 - Meets Expectations,5844,White,Female,Generation Z (1997 and onwards),False,True,Referral,False,False,Development,P2,IT - Product Development - P2 Software Engineer,Laura Briggs,4.159,Marseille,Individual Contributor,2054,Shareholders,Board,Technology & IT,Technology,Product,EMEA,IT - Product Development,Product,02-05 Years,50200,26.0
1.41,Above Compa-Ratio,AMER - Canada,Canada,5 - Outstanding Performance,5845,White,Female,Generation Y/Millenials (1981-1996),True,False,Corporate Website,False,True,Executive,M8,Executive Management - Executive Vice President,Tamara Ingram,4.458,Toronto,Executive Vice President,1000,Shareholders,,,,,AMER,Executive Management,Shareholders,02-05 Years,599200,39.0
1.099,Above Compa-Ratio,Global Support - Asia/Pac,South Korea,4 - Exceeds Expectations,5846,White,Male,Generation Y/Millenials (1981-1996),False,False,Corporate Website,False,False,Services,P3,Human Resources - P3 Human Resources Analyst,Jacob Hawkins,1.871,Seoul,Individual Contributor,5617,Shareholders,Board,People & Operations,Pay & Reward,,APAC,Human Resources,Pay & Reward,01-02 Years,59600,31.0
1.338,Above Compa-Ratio,AMER - Canada,Canada,5 - Outstanding Performance,5847,White,Female,Generation Y/Millenials (1981-1996),True,False,Referral,False,False,Development,P3,IT - Product Development - P3 QA,Cassandra Haas,1.858,Toronto,Individual Contributor,1238,Shareholders,Board,Technology & IT,Technology,Engineering,AMER,IT - Product Development,Engineering,01-02 Years,103700,32.0
0.954,At Compa-Ratio,AMER - Canada,Canada,2 - Needs Improvement,5848,White,Male,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Services,P2,Human Resources - P2 Human Resources Analyst,William Owens,5.329,Toronto,Individual Contributor,2371,Shareholders,Board,People & Operations,Learning & Development,,AMER,Human Resources,Learning & Development,05-10 Years,64400,26.0
1.476,Above Compa-Ratio,AMER - United States of America,United States of America,4 - Exceeds Expectations,5849,White,Female,Generation X (1965-1980),False,False,Referral,False,False,Development,P5,IT - Product Development - Principal QA,Amy Watts,3.679,San Francisco,Individual Contributor,3428,Shareholders,Board,Technology & IT,Technology,Engineering,AMER,IT - Product Development,Engineering,02-05 Years,225100,45.0
1.625,Above Compa-Ratio,AMER - Canada,Canada,2 - Needs Improvement,5850,American Indian or Alaska Native,Male,Generation X (1965-1980),False,False,Corporate Website,False,False,Development,P5,IT - Product Development - Principal QA,Michael Brown,26.715,Toronto,Individual Contributor,4845,Shareholders,Board,Technology & IT,IT,,AMER,IT - Product Development,IT,15+ Years,247800,49.0
1.322,Above Compa-Ratio,Global Support - Asia/Pac,Singapore,3 - Meets Expectations,5851,Black or African American,Female,Generation Y/Millenials (1981-1996),False,False,Corporate Website,False,False,Finance,P3,FA - Accounting - P3 Finance Analyst,Cynthia Hendricks,5.507,Singapore,Individual Contributor,3328,Shareholders,Board,Finance,Financial Control,,APAC,FA - Accounting,Financial Control,05-10 Years,71700,31.0
1.11,Above Compa-Ratio,EMEA - France,France,3 - Meets Expectations,5852,White,Male,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Services,P4,Human Resources - Senior Human Resources Analyst,Phillip Kelly,10.578,Paris,Individual Contributor,5617,Shareholders,Board,People & Operations,Learning & Development,,EMEA,Human Resources,Learning & Development,10-15 Years,97700,34.0
1.214,Above Compa-Ratio,AMER - United States of America,United States of America,3 - Meets Expectations,5853,Hispanic,Female,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Development,P3,IT - Product Development - P3 Software Engineer,Deanna Edwards,1.162,San Francisco,Individual Contributor,2054,Shareholders,Board,Technology & IT,Technology,Engineering,AMER,IT - Product Development,Engineering,01-02 Years,94100,33.0
0.922,Below Compa-Ratio,Global Support - Asia/Pac,South Korea,1 - Unsatisfactory,5854,Asian,Male,Generation Y/Millenials (1981-1996),False,False,Referral,False,True,Development,M4,IT - Product Management - Senior Manager,James Walker,7.901,Seoul,Manager,2070,Shareholders,Board,Technology & IT,IT,,APAC,IT - Product Management,IT,05-10 Years,127400,40.0
1.262,Above Compa-Ratio,AMER - Canada,Canada,2 - Needs Improvement,5855,White,Female,Baby Boomers (1946-1964),False,False,Referral,False,False,Finance,P5,FA - Accounting - Principal Finance Analyst,Ashley Davis,20.773,Vancouver,Individual Contributor,4863,Shareholders,Board,Finance,Financial Control,,AMER,FA - Accounting,Financial Control,15+ Years,192400,60.0
1.48,Above Compa-Ratio,EMEA - France,France,4 - Exceeds Expectations,5856,Asian,Female,Generation Y/Millenials (1981-1996),False,False,Corporate Website,True,True,Development,M8,IT - Product Management - Executive Vice President,Kelsey Griffith,9.904,Paris,Executive Vice President,2232,Shareholders,Board,Technology & IT,,,EMEA,IT - Product Management,Technology & IT,05-10 Years,503300,39.0
1.123,Above Compa-Ratio,AMER - Canada,Canada,3 - Meets Expectations,5857,White,Male,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Services,P4,Human Resources - Senior Human Resources Consultant,Joshua Obrien,7.956,Vancouver,Individual Contributor,2598,Shareholders,Board,People & Operations,Learning & Development,,AMER,Human Resources,Learning & Development,05-10 Years,123500,34.0
1.384,Above Compa-Ratio,AMER - Canada,Canada,3 - Meets Expectations,5858,Hispanic,Male,Generation X (1965-1980),False,False,Recruiter,True,True,Development,M6,IT - Product Management - Senior Director,Kevin Mccoy,13.49,Edmonton,Director,4820,Shareholders,Board,Technology & IT,IT,,AMER,IT - Product Management,IT,10-15 Years,373800,47.0
1.327,Above Compa-Ratio,EMEA - France,France,3 - Meets Expectations,5859,White,Male,Generation X (1965-1980),False,False,Corporate Website,False,False,Development,P5,IT - Product Development - Principal Business Analytics,Daniel Sullivan,13.249,Marseille,Individual Contributor,3428,Shareholders,Board,Technology & IT,Technology,,EMEA,IT - Product Development,Technology,10-15 Years,161900,51.0
1.37,Above Compa-Ratio,Global Support - Asia/Pac,South Korea,5 - Outstanding Performance,5860,Asian,Male,Generation Y/Millenials (1981-1996),True,False,Corporate Website,False,False,Sales,P3,Sales - Inside Sales - P3 Inside Sales Representative,Darius Khan,1.422,Busan,Individual Contributor,3255,Shareholders,Board,Sales,Marketing,Media,APAC,Sales - Inside Sales,Media,01-02 Years,74300,29.0
1.572,Above Compa-Ratio,AMER - Canada,Canada,5 - Outstanding Performance,5861,Hispanic,Male,Generation X (1965-1980),True,False,Referral,False,False,Development,P5,IT - Product Development - Principal Data Scientist,Nathaniel Huber,17.099,Calgary,Manager,1561,Shareholders,Board,Technology & IT,,,AMER,IT - Product Development,Technology & IT,15+ Years,239700,43.0
0.825,Below Compa-Ratio,Global Support - Asia/Pac,South Korea,2 - Needs Improvement,5862,Asian,Female,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Development,P2,IT - Product Development - P2 Business Analytics,Lisa Wagner,1.082,Seoul,Individual Contributor,1289,Shareholders,Board,Technology & IT,IT,Support Services,APAC,IT - Product Development,Support Services,01-02 Years,39000,27.0
0.967,At Compa-Ratio,Global Support - Asia/Pac,Singapore,2 - Needs Improvement,5863,Asian,Female,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Finance,P2,FA - Accounting - P2 Accounting Settlement Specialist,Erin Price,1.038,Singapore,Individual Contributor,4418,Shareholders,Board,Finance,Financial Control,,APAC,FA - Accounting,Financial Control,01-02 Years,45700,27.0
1.046,At Compa-Ratio,AMER - Canada,Canada,3 - Meets Expectations,5864,White,Female,Generation Y/Millenials (1981-1996),False,False,Linkedin,False,False,Sales,P3,Sales - Inside Sales - P3 Inside Sales Representative,Kathryn Russell,1.781,Vancouver,Individual Contributor,2952,Shareholders,Board,Sales,Customer Care,,AMER,Sales - Inside Sales,Customer Care,01-02 Years,81100,33.0
1.105,Above Compa-Ratio,EMEA - United Kingdom,United Kingdom,1 - Unsatisfactory,5865,White,Male,Generation X (1965-1980),False,False,Agency,False,False,Sales,P5,Sales - Inside Sales - Principal Inside Sales Representative,Sean Snow,1.332,London,Individual Contributor,5721,Shareholders,Board,Sales,Customer Care,,EMEA,Sales - Inside Sales,Customer Care,01-02 Years,134800,44.0
1.189,Above Compa-Ratio,AMER - Canada,Canada,2 - Needs Improvement,5866,Hispanic,Female,Generation Y/Millenials (1981-1996),False,False,Referral,False,False,Executive,P4,Board Management - Senior Board Associate,Cathy Hoover,0.619,Toronto,Vice President,2818,Shareholders,Board,,,,AMER,Board Management,Board,00-01 Years,130800,35.0
